"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2017","1,805.22","1,788.94","1,805.23","1,788.94","0","0.91"
"May 31, 2017","1,788.94","1,789.40","1,791.82","1,781.08","0","-0.03"
"May 30, 2017","1,789.40","1,793.00","1,793.00","1,787.31","0","-0.20"
"May 26, 2017","1,793.00","1,792.73","1,793.26","1,790.37","0","0.02"
"May 25, 2017","1,792.73","1,785.73","1,795.40","1,785.73","0","0.39"
"May 24, 2017","1,785.73","1,781.17","1,786.63","1,780.99","0","0.26"
"May 23, 2017","1,781.17","1,777.97","1,783.17","1,777.06","0","0.18"
"May 22, 2017","1,777.97","1,768.37","1,778.95","1,768.37","0","0.54"
"May 19, 2017","1,768.37","1,756.41","1,774.07","1,756.41","0","0.68"
"May 18, 2017","1,756.41","1,750.03","1,763.24","1,746.46","0","0.36"
"May 17, 2017","1,750.03","1,783.68","1,783.68","1,749.53","0","-1.89"
"May 16, 2017","1,783.68","1,784.88","1,787.37","1,779.36","0","-0.07"
"May 15, 2017","1,784.88","1,775.59","1,786.72","1,775.59","0","0.52"
"May 12, 2017","1,775.59","1,779.05","1,779.05","1,772.99","0","-0.19"
"May 11, 2017","1,779.05","1,784.09","1,784.09","1,769.34","0","-0.28"
"May 10, 2017","1,784.09","1,781.09","1,784.27","1,778.46","0","0.17"
"May 09, 2017","1,781.09","1,782.63","1,785.78","1,777.55","0","-0.09"
"May 08, 2017","1,782.63","1,784.03","1,785.14","1,778.44","0","-0.08"
"May 05, 2017","1,784.03","1,775.52","1,784.03","1,775.52","0","0.48"
"May 04, 2017","1,775.52","1,775.46","1,777.39","1,768.27","0","0.00"
"May 03, 2017","1,775.46","1,779.33","1,779.33","1,769.81","0","-0.22"
"May 02, 2017","1,779.33","1,778.69","1,782.08","1,775.84","0","0.04"
"May 01, 2017","1,778.69","1,774.81","1,783.23","1,774.81","0","0.22"
"Apr 28, 2017","1,774.81","1,780.49","1,783.38","1,773.87","0","-0.32"
"Apr 27, 2017","1,780.49","1,779.53","1,783.01","1,776.08","0","0.05"
"Apr 26, 2017","1,779.53","1,779.39","1,787.02","1,778.77","0","0.01"
"Apr 25, 2017","1,779.39","1,768.15","1,782.26","1,768.15","0","0.64"
"Apr 24, 2017","1,768.15","1,749.15","1,770.19","1,749.15","0","1.09"
"Apr 21, 2017","1,749.15","1,754.42","1,754.42","1,746.29","0","-0.30"
"Apr 20, 2017","1,754.42","1,740.57","1,757.64","1,740.57","0","0.80"
"Apr 19, 2017","1,740.57","1,742.23","1,750.44","1,738.39","0","-0.10"
"Apr 18, 2017","1,742.23","1,746.36","1,746.36","1,735.77","0","-0.24"
"Apr 17, 2017","1,746.36","1,730.80","1,746.39","1,730.80","0","0.90"
"Apr 13, 2017","1,730.80","1,743.23","1,745.42","1,730.80","0","-0.71"
"Apr 12, 2017","1,743.23","1,751.87","1,751.87","1,741.10","0","-0.49"
"Apr 11, 2017","1,751.87","1,752.51","1,752.51","1,738.75","0","-0.04"
"Apr 10, 2017","1,752.51","1,750.68","1,759.54","1,748.16","0","0.10"
"Apr 07, 2017","1,750.68","1,752.01","1,756.23","1,746.70","0","-0.08"
"Apr 06, 2017","1,752.01","1,746.69","1,756.06","1,744.01","0","0.30"
"Apr 05, 2017","1,746.69","1,753.94","1,767.35","1,745.05","0","-0.41"
"Apr 04, 2017","1,753.94","1,753.21","1,754.16","1,748.15","0","0.04"
"Apr 03, 2017","1,753.21","1,758.11","1,760.68","1,743.79","0","-0.28"
"Mar 31, 2017","1,758.11","1,760.88","1,763.51","1,757.19","0","-0.16"
"Mar 30, 2017","1,760.88","1,755.00","1,761.98","1,753.75","0","0.34"
"Mar 29, 2017","1,755.00","1,752.41","1,756.54","1,748.11","0","0.15"
"Mar 28, 2017","1,752.41","1,739.73","1,755.79","1,736.88","0","0.73"
"Mar 27, 2017","1,739.73","1,740.88","1,742.12","1,724.02","0","-0.07"
"Mar 24, 2017","1,740.88","1,741.92","1,750.04","1,734.88","0","-0.06"
"Mar 23, 2017","1,741.92","1,742.38","1,751.39","1,738.70","0","-0.03"
"Mar 22, 2017","1,742.38","1,739.52","1,744.40","1,733.52","0","0.16"
"Mar 21, 2017","1,739.52","1,764.58","1,770.67","1,738.19","0","-1.42"
"Mar 20, 2017","1,764.58","1,769.03","1,769.09","1,761.74","0","-0.25"
"Mar 17, 2017","1,769.03","1,770.20","1,773.46","1,767.40","0","-0.07"
"Mar 16, 2017","1,770.20","1,772.22","1,775.10","1,767.33","0","-0.11"
"Mar 15, 2017","1,772.22","1,756.01","1,775.72","1,756.01","0","0.92"
"Mar 14, 2017","1,756.01","1,762.40","1,762.40","1,750.01","0","-0.36"
"Mar 13, 2017","1,762.39","1,760.92","1,763.05","1,758.85","0","0.08"
"Mar 10, 2017","1,760.92","1,755.03","1,764.21","1,753.62","0","0.34"
"Mar 09, 2017","1,755.03","1,754.96","1,759.66","1,747.67","0","0.00"
"Mar 08, 2017","1,754.96","1,759.94","1,763.94","1,753.86","0","-0.28"
"Mar 07, 2017","1,759.94","1,766.07","1,766.07","1,758.25","0","-0.35"
"Mar 06, 2017","1,766.07","1,772.91","1,772.91","1,760.68","0","-0.39"
"Mar 03, 2017","1,772.91","1,771.96","1,773.43","1,766.94","0","0.05"
"Mar 02, 2017","1,771.96","1,783.98","1,783.98","1,770.85","0","-0.67"
"Mar 01, 2017","1,783.98","1,759.55","1,787.25","1,759.55","0","1.39"
"Feb 28, 2017","1,759.55","1,766.83","1,766.83","1,757.09","0","-0.41"
"Feb 27, 2017","1,766.83","1,762.99","1,767.75","1,759.03","0","0.22"
"Feb 24, 2017","1,762.99","1,760.49","1,762.99","1,751.54","0","0.14"
"Feb 23, 2017","1,760.49","1,761.62","1,765.46","1,753.92","0","-0.06"
"Feb 22, 2017","1,761.62","1,764.46","1,764.46","1,759.24","0","-0.16"
"Feb 21, 2017","1,764.46","1,753.48","1,765.25","1,753.48","0","0.63"
"Feb 17, 2017","1,753.48","1,750.56","1,753.48","1,744.83","0","0.17"
"Feb 16, 2017","1,750.56","1,752.68","1,754.40","1,744.29","0","-0.12"
"Feb 15, 2017","1,752.68","1,744.13","1,754.16","1,742.06","0","0.49"
"Feb 14, 2017","1,744.13","1,737.47","1,744.13","1,733.23","0","0.38"
"Feb 13, 2017","1,737.47","1,729.16","1,740.05","1,729.16","0","0.48"
"Feb 10, 2017","1,729.16","1,722.44","1,731.40","1,722.44","0","0.39"
"Feb 09, 2017","1,722.44","1,710.90","1,724.47","1,710.90","0","0.67"
"Feb 08, 2017","1,710.90","1,709.79","1,711.79","1,703.15","0","0.06"
"Feb 07, 2017","1,709.79","1,710.31","1,715.35","1,707.51","0","-0.03"
"Feb 06, 2017","1,710.31","1,714.81","1,714.81","1,707.36","0","-0.26"
"Feb 03, 2017","1,714.81","1,700.91","1,715.33","1,700.91","0","0.82"
"Feb 02, 2017","1,700.91","1,700.04","1,703.72","1,694.58","0","0.05"
"Feb 01, 2017","1,700.04","1,700.13","1,708.54","1,695.20","0","-0.01"
"Jan 31, 2017","1,700.13","1,699.60","1,700.51","1,690.77","0","0.03"
"Jan 30, 2017","1,699.60","1,711.33","1,711.33","1,689.40","0","-0.69"
"Jan 27, 2017","1,711.33","1,713.69","1,715.99","1,709.10","0","-0.14"
"Jan 26, 2017","1,713.69","1,715.73","1,717.72","1,711.93","0","-0.12"
"Jan 25, 2017","1,715.73","1,701.94","1,716.60","1,701.94","0","0.81"
"Jan 24, 2017","1,701.94","1,688.73","1,704.77","1,688.73","0","0.78"
"Jan 23, 2017","1,688.73","1,693.11","1,693.45","1,682.49","0","-0.26"
"Jan 20, 2017","1,693.11","1,687.43","1,697.06","1,687.43","0","0.34"
"Jan 19, 2017","1,687.43","1,694.50","1,696.53","1,683.41","0","-0.42"
"Jan 18, 2017","1,694.50","1,690.54","1,694.59","1,687.69","0","0.23"
"Jan 17, 2017","1,690.54","1,697.75","1,697.75","1,687.10","0","-0.42"
"Jan 13, 2017","1,697.75","1,693.25","1,700.64","1,693.25","0","0.27"
"Jan 12, 2017","1,693.25","1,697.78","1,697.78","1,680.56","0","-0.27"
"Jan 11, 2017","1,697.78","1,693.32","1,697.78","1,687.56","0","0.26"
"Jan 10, 2017","1,693.32","1,691.25","1,699.85","1,689.71","0","0.12"
"Jan 09, 2017","1,691.25","1,697.89","1,697.89","1,691.20","0","-0.39"
"Jan 06, 2017","1,697.89","1,693.17","1,701.99","1,689.88","0","0.28"
"Jan 05, 2017","1,693.17","1,696.43","1,696.43","1,686.73","0","-0.19"
"Jan 04, 2017","1,696.43","1,683.48","1,697.73","1,683.48","0","0.77"
"Jan 03, 2017","1,683.48","1,669.74","1,688.61","1,669.74","0","0.82"
"Dec 30, 2016","1,669.74","1,677.17","1,680.26","1,666.27","0","-0.44"
"Dec 29, 2016","1,677.17","1,677.20","1,681.00","1,673.43","0","-0.00"
"Dec 28, 2016","1,677.20","1,692.22","1,694.04","1,676.53","0","-0.89"
"Dec 27, 2016","1,692.22","1,688.03","1,695.83","1,688.03","0","0.25"
"Dec 23, 2016","1,688.03","1,684.71","1,688.03","1,684.17","0","0.20"
"Dec 22, 2016","1,684.71","1,689.48","1,689.48","1,681.32","0","-0.28"
"Dec 21, 2016","1,689.48","1,694.32","1,694.67","1,689.48","0","-0.29"
"Dec 20, 2016","1,694.32","1,687.36","1,695.45","1,687.36","0","0.41"
"Dec 19, 2016","1,687.36","1,683.33","1,690.81","1,683.33","0","0.24"
"Dec 16, 2016","1,683.33","1,685.93","1,690.93","1,680.47","0","-0.15"
"Dec 15, 2016","1,685.93","1,679.04","1,693.69","1,679.04","0","0.41"
"Dec 14, 2016","1,679.04","1,694.00","1,695.92","1,675.90","0","-0.88"
"Dec 13, 2016","1,694.00","1,684.46","1,698.09","1,684.46","0","0.57"
"Dec 12, 2016","1,684.46","1,688.59","1,691.50","1,681.18","0","-0.24"
"Dec 09, 2016","1,688.59","1,680.53","1,688.66","1,680.53","0","0.48"
"Dec 08, 2016","1,680.53","1,674.40","1,684.34","1,672.20","0","0.37"
"Dec 07, 2016","1,674.40","1,653.79","1,674.82","1,651.07","0","1.25"
"Dec 06, 2016","1,653.79","1,646.26","1,654.11","1,644.43","0","0.46"
"Dec 05, 2016","1,646.26","1,634.44","1,648.98","1,634.44","0","0.72"
"Dec 02, 2016","1,634.44","1,633.69","1,639.22","1,631.85","0","0.05"
"Dec 01, 2016","1,633.69","1,640.50","1,644.02","1,630.69","0","-0.42"
"Nov 30, 2016","1,640.50","1,644.79","1,652.28","1,640.50","0","-0.26"
"Nov 29, 2016","1,644.79","1,642.98","1,649.52","1,640.41","0","0.11"
"Nov 28, 2016","1,642.97","1,653.27","1,653.27","1,641.96","0","-0.62"
"Nov 25, 2016","1,653.27","1,646.83","1,653.27","1,646.83","0","0.39"
"Nov 23, 2016","1,646.83","1,644.31","1,646.85","1,637.90","0","0.15"
"Nov 22, 2016","1,644.30","1,639.54","1,645.57","1,637.29","0","0.29"
"Nov 21, 2016","1,639.54","1,627.74","1,639.76","1,627.74","0","0.72"
"Nov 18, 2016","1,627.74","1,630.55","1,632.67","1,626.30","0","-0.17"
"Nov 17, 2016","1,630.55","1,622.46","1,631.60","1,622.46","0","0.50"
"Nov 16, 2016","1,622.45","1,624.82","1,624.82","1,618.92","0","-0.15"
"Nov 15, 2016","1,624.82","1,613.46","1,625.49","1,613.46","0","0.70"
"Nov 14, 2016","1,613.46","1,609.97","1,618.15","1,606.86","0","0.22"
"Nov 11, 2016","1,609.97","1,608.08","1,611.03","1,599.28","0","0.12"
"Nov 10, 2016","1,608.08","1,603.78","1,619.21","1,595.95","0","0.27"
"Nov 09, 2016","1,603.78","1,583.38","1,608.41","1,573.08","0","1.29"
"Nov 08, 2016","1,583.38","1,577.66","1,588.84","1,571.28","0","0.37"
"Nov 07, 2016","1,577.60","1,543.42","1,577.88","1,543.42","0","2.21"
"Nov 04, 2016","1,543.42","1,544.55","1,554.04","1,541.67","0","-0.07"
"Nov 03, 2016","1,544.55","1,551.47","1,555.17","1,542.39","0","-0.45"
"Nov 02, 2016","1,551.47","1,563.21","1,563.21","1,548.95","0","-0.75"
"Nov 01, 2016","1,563.22","1,574.64","1,578.48","1,553.08","0","-0.73"
"Oct 31, 2016","1,574.64","1,573.69","1,578.76","1,573.21","0","0.06"
"Oct 28, 2016","1,573.69","1,577.99","1,584.28","1,568.91","0","-0.27"
"Oct 27, 2016","1,577.99","1,584.70","1,590.11","1,577.52","0","-0.42"
"Oct 26, 2016","1,584.69","1,588.81","1,590.13","1,580.53","0","-0.26"
"Oct 25, 2016","1,588.81","1,596.23","1,596.23","1,587.94","0","-0.46"
"Oct 24, 2016","1,596.23","1,588.47","1,599.53","1,588.47","0","0.49"
"Oct 21, 2016","1,588.47","1,588.80","1,589.38","1,579.93","0","-0.02"
"Oct 20, 2016","1,588.80","1,591.43","1,593.24","1,582.79","0","-0.17"
"Oct 19, 2016","1,591.43","1,587.41","1,594.57","1,585.87","0","0.25"
"Oct 18, 2016","1,587.41","1,577.66","1,591.11","1,577.66","0","0.62"
"Oct 17, 2016","1,577.66","1,582.12","1,583.98","1,576.31","0","-0.28"
"Oct 14, 2016","1,582.12","1,582.54","1,594.93","1,582.12","0","-0.03"
"Oct 13, 2016","1,582.54","1,588.16","1,588.16","1,569.47","0","-0.35"
"Oct 12, 2016","1,588.16","1,586.59","1,592.81","1,583.49","0","0.10"
"Oct 11, 2016","1,586.59","1,607.65","1,607.65","1,580.71","0","-1.31"
"Oct 10, 2016","1,607.65","1,599.29","1,612.15","1,599.29","0","0.52"
"Oct 07, 2016","1,599.29","1,605.38","1,608.78","1,592.76","0","-0.38"
"Oct 06, 2016","1,605.38","1,605.59","1,606.94","1,597.49","0","-0.01"
"Oct 05, 2016","1,605.59","1,598.50","1,608.68","1,598.50","0","0.44"
"Oct 04, 2016","1,598.50","1,606.58","1,609.69","1,593.63","0","-0.50"
"Oct 03, 2016","1,606.58","1,612.05","1,612.05","1,601.85","0","-0.34"
"Sep 30, 2016","1,612.05","1,599.14","1,617.08","1,599.14","0","0.81"
"Sep 29, 2016","1,599.14","1,614.88","1,615.44","1,595.09","0","-0.97"
"Sep 28, 2016","1,614.88","1,605.80","1,615.61","1,599.53","0","0.57"
"Sep 27, 2016","1,605.80","1,596.58","1,606.74","1,593.29","0","0.58"
"Sep 26, 2016","1,596.58","1,610.02","1,610.02","1,595.89","0","-0.83"
"Sep 23, 2016","1,610.02","1,619.31","1,619.31","1,609.63","0","-0.57"
"Sep 22, 2016","1,619.31","1,607.22","1,620.91","1,607.22","0","0.75"
"Sep 21, 2016","1,607.22","1,589.35","1,608.56","1,589.13","0","1.12"
"Sep 20, 2016","1,589.35","1,589.83","1,597.93","1,589.04","0","-0.03"
"Sep 19, 2016","1,589.83","1,588.27","1,600.18","1,586.74","0","0.10"
"Sep 16, 2016","1,588.27","1,593.99","1,593.99","1,582.55","0","-0.36"
"Sep 15, 2016","1,593.99","1,577.80","1,596.75","1,575.61","0","1.03"
"Sep 14, 2016","1,577.80","1,578.84","1,589.20","1,573.71","0","-0.07"
"Sep 13, 2016","1,578.84","1,603.62","1,603.62","1,573.43","0","-1.55"
"Sep 12, 2016","1,603.62","1,581.05","1,606.43","1,574.08","0","1.43"
"Sep 09, 2016","1,581.05","1,622.12","1,622.12","1,581.05","0","-2.53"
"Sep 08, 2016","1,622.14","1,625.85","1,625.85","1,619.46","0","-0.23"
"Sep 07, 2016","1,625.85","1,624.58","1,626.20","1,619.92","0","0.08"
"Sep 06, 2016","1,624.58","1,620.17","1,624.60","1,616.24","0","0.27"
"Sep 02, 2016","1,620.17","1,612.01","1,623.02","1,612.01","0","0.51"
"Sep 01, 2016","1,612.01","1,611.74","1,614.01","1,601.41","0","0.02"
"Aug 31, 2016","1,611.74","1,615.86","1,615.86","1,604.33","0","-0.25"
"Aug 30, 2016","1,615.86","1,618.42","1,620.05","1,611.38","0","-0.16"
"Aug 29, 2016","1,618.42","1,609.86","1,621.01","1,609.86","0","0.53"
"Aug 26, 2016","1,609.86","1,612.66","1,623.71","1,603.17","0","-0.17"
"Aug 25, 2016","1,612.66","1,613.85","1,617.48","1,610.24","0","-0.07"
"Aug 24, 2016","1,613.85","1,623.27","1,623.27","1,610.89","0","-0.58"
"Aug 23, 2016","1,623.27","1,619.01","1,627.57","1,619.01","0","0.26"
"Aug 22, 2016","1,619.01","1,619.14","1,620.19","1,613.53","0","-0.01"
"Aug 19, 2016","1,619.14","1,621.20","1,621.20","1,612.78","0","-0.13"
"Aug 18, 2016","1,621.20","1,616.49","1,621.20","1,615.54","0","0.29"
"Aug 17, 2016","1,616.49","1,614.68","1,617.09","1,606.58","0","0.11"
"Aug 16, 2016","1,614.68","1,624.55","1,624.55","1,614.66","0","-0.61"
"Aug 15, 2016","1,624.55","1,618.51","1,627.10","1,618.51","0","0.37"
"Aug 12, 2016","1,618.51","1,619.60","1,620.39","1,614.86","0","-0.07"
"Aug 11, 2016","1,619.60","1,612.22","1,621.48","1,612.22","0","0.46"
"Aug 10, 2016","1,612.22","1,617.51","1,618.65","1,609.74","0","-0.33"
"Aug 09, 2016","1,617.51","1,616.58","1,621.31","1,615.30","0","0.06"
"Aug 08, 2016","1,616.58","1,617.83","1,620.38","1,614.49","0","-0.08"
"Aug 05, 2016","1,617.83","1,603.79","1,617.83","1,603.79","0","0.88"
"Aug 04, 2016","1,603.79","1,603.26","1,606.88","1,600.17","0","0.03"
"Aug 03, 2016","1,603.26","1,597.16","1,603.26","1,593.58","0","0.38"
"Aug 02, 2016","1,597.16","1,609.07","1,609.07","1,590.45","0","-0.74"
"Aug 01, 2016","1,609.07","1,611.31","1,614.97","1,605.85","0","-0.14"
"Jul 29, 2016","1,611.31","1,608.27","1,614.05","1,602.93","0","0.19"
"Jul 28, 2016","1,608.27","1,605.48","1,610.38","1,600.75","0","0.17"
"Jul 27, 2016","1,605.48","1,607.67","1,611.54","1,600.04","0","-0.14"
"Jul 26, 2016","1,607.67","1,605.73","1,610.11","1,600.48","0","0.12"
"Jul 25, 2016","1,605.73","1,610.49","1,610.49","1,601.26","0","-0.30"
"Jul 22, 2016","1,610.49","1,602.56","1,610.62","1,601.23","0","0.49"
"Jul 21, 2016","1,602.56","1,608.48","1,609.92","1,598.68","0","-0.37"
"Jul 20, 2016","1,608.48","1,600.80","1,610.38","1,600.80","0","0.48"
"Jul 19, 2016","1,600.80","1,603.77","1,603.77","1,597.32","0","-0.19"
"Jul 18, 2016","1,603.77","1,600.09","1,604.83","1,598.19","0","0.23"
"Jul 15, 2016","1,600.09","1,600.97","1,605.08","1,595.96","0","-0.05"
"Jul 14, 2016","1,600.97","1,593.67","1,605.07","1,593.67","0","0.46"
"Jul 13, 2016","1,593.67","1,594.32","1,597.75","1,589.07","0","-0.04"
"Jul 12, 2016","1,594.32","1,582.27","1,597.26","1,582.27","0","0.76"
"Jul 11, 2016","1,582.27","1,575.76","1,586.29","1,575.76","0","0.41"
"Jul 08, 2016","1,575.76","1,550.94","1,577.10","1,550.94","0","1.60"
"Jul 07, 2016","1,550.94","1,551.38","1,559.22","1,544.71","0","-0.03"
"Jul 06, 2016","1,551.37","1,542.96","1,552.03","1,532.79","0","0.55"
"Jul 05, 2016","1,542.96","1,555.23","1,555.23","1,536.82","0","-0.79"
"Jul 01, 2016","1,555.23","1,551.61","1,559.44","1,550.92","0","0.23"
"Jun 30, 2016","1,551.61","1,530.26","1,551.68","1,529.32","0","1.40"
"Jun 29, 2016","1,530.26","1,503.70","1,531.99","1,503.70","0","1.77"
"Jun 28, 2016","1,503.70","1,477.18","1,503.70","1,477.18","0","1.80"
"Jun 27, 2016","1,477.18","1,507.70","1,507.70","1,470.95","0","-2.02"
"Jun 24, 2016","1,507.70","1,564.71","1,564.71","1,504.44","0","-3.64"
"Jun 23, 2016","1,564.71","1,542.84","1,564.71","1,542.84","0","1.42"
"Jun 22, 2016","1,542.84","1,545.90","1,553.76","1,542.08","0","-0.20"
"Jun 21, 2016","1,545.89","1,542.90","1,549.28","1,541.41","0","0.19"
"Jun 20, 2016","1,542.90","1,532.67","1,555.11","1,532.67","0","0.67"
"Jun 17, 2016","1,532.68","1,537.01","1,537.01","1,527.08","0","-0.28"
"Jun 16, 2016","1,537.01","1,533.41","1,537.97","1,516.80","0","0.23"
"Jun 15, 2016","1,533.41","1,535.14","1,543.90","1,532.26","0","-0.11"
"Jun 14, 2016","1,535.14","1,538.31","1,540.22","1,526.97","0","-0.21"
"Jun 13, 2016","1,538.31","1,551.17","1,553.21","1,537.75","0","-0.83"
"Jun 10, 2016","1,551.17","1,567.33","1,567.33","1,546.86","0","-1.03"
"Jun 09, 2016","1,567.33","1,571.00","1,571.00","1,561.92","0","-0.23"
"Jun 08, 2016","1,571.00","1,565.33","1,571.99","1,565.33","0","0.36"
"Jun 07, 2016","1,565.33","1,562.77","1,570.30","1,562.77","0","0.16"
"Jun 06, 2016","1,562.77","1,554.04","1,565.41","1,554.04","0","0.56"
"Jun 03, 2016","1,554.04","1,559.19","1,559.19","1,543.86","0","-0.33"
"Jun 02, 2016","1,559.19","1,553.56","1,559.19","1,546.23","0","0.36"
"Jun 01, 2016","1,553.56","1,550.56","1,554.60","1,541.83","0","0.19"
"May 31, 2016","1,550.56","1,550.96","1,554.81","1,544.53","0","-0.03"
"May 27, 2016","1,550.96","1,543.58","1,550.96","1,543.58","0","0.48"
"May 26, 2016","1,543.58","1,544.36","1,547.09","1,541.63","0","-0.05"
"May 25, 2016","1,544.36","1,533.84","1,547.14","1,533.84","0","0.69"
"May 24, 2016","1,533.84","1,512.31","1,536.32","1,512.31","0","1.42"
"May 23, 2016","1,512.31","1,515.26","1,518.11","1,511.75","0","-0.19"
"May 20, 2016","1,515.26","1,504.08","1,518.74","1,504.08","0","0.74"
"May 19, 2016","1,504.08","1,510.27","1,510.27","1,493.66","0","-0.41"
"May 18, 2016","1,510.26","1,509.75","1,520.05","1,500.73","0","0.03"
"May 17, 2016","1,509.75","1,524.54","1,524.54","1,505.05","0","-0.97"
"May 16, 2016","1,524.54","1,509.50","1,528.46","1,509.50","0","1.00"
"May 13, 2016","1,509.50","1,521.85","1,523.84","1,506.66","0","-0.81"
"May 12, 2016","1,521.85","1,523.28","1,530.46","1,514.18","0","-0.09"
"May 11, 2016","1,523.28","1,538.31","1,538.31","1,523.25","0","-0.98"
"May 10, 2016","1,538.30","1,519.75","1,538.59","1,519.75","0","1.22"
"May 09, 2016","1,519.75","1,518.33","1,524.00","1,515.97","0","0.09"
"May 06, 2016","1,518.33","1,513.19","1,518.49","1,504.85","0","0.34"
"May 05, 2016","1,513.19","1,514.42","1,521.17","1,510.02","0","-0.08"
"May 04, 2016","1,514.42","1,523.67","1,523.67","1,510.16","0","-0.61"
"May 03, 2016","1,523.67","1,538.88","1,538.88","1,517.24","0","-0.99"
"May 02, 2016","1,538.88","1,526.96","1,540.10","1,526.96","0","0.78"
"Apr 29, 2016","1,526.96","1,535.09","1,535.09","1,517.14","0","-0.53"
"Apr 28, 2016","1,535.09","1,549.83","1,552.70","1,532.13","0","-0.95"
"Apr 27, 2016","1,549.83","1,546.71","1,553.13","1,540.36","0","0.20"
"Apr 26, 2016","1,546.71","1,542.05","1,549.31","1,540.85","0","0.30"
"Apr 25, 2016","1,542.06","1,545.89","1,545.89","1,535.33","0","-0.25"
"Apr 22, 2016","1,545.89","1,543.50","1,547.23","1,538.06","0","0.15"
"Apr 21, 2016","1,543.50","1,551.55","1,552.70","1,541.26","0","-0.52"
"Apr 20, 2016","1,551.55","1,550.23","1,558.12","1,546.73","0","0.09"
"Apr 19, 2016","1,550.23","1,545.59","1,553.41","1,543.53","0","0.30"
"Apr 18, 2016","1,545.62","1,535.78","1,545.84","1,531.28","0","0.64"
"Apr 15, 2016","1,535.78","1,536.37","1,536.90","1,532.55","0","-0.04"
"Apr 14, 2016","1,536.37","1,536.72","1,539.96","1,532.98","0","-0.02"
"Apr 13, 2016","1,536.72","1,519.20","1,537.15","1,519.20","0","1.15"
"Apr 12, 2016","1,519.20","1,504.79","1,521.62","1,502.76","0","0.96"
