"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2016","1,529.97","1,509.64","1,530.38","1,509.64","0","1.35"
"Apr 12, 2016","1,509.64","1,498.12","1,511.98","1,492.94","0","0.77"
"Apr 11, 2016","1,498.12","1,502.45","1,515.58","1,498.05","0","-0.29"
"Apr 08, 2016","1,502.45","1,496.88","1,511.67","1,496.88","0","0.37"
"Apr 07, 2016","1,496.88","1,515.39","1,515.39","1,490.14","0","-1.22"
"Apr 06, 2016","1,515.39","1,498.92","1,515.74","1,496.33","0","1.10"
"Apr 05, 2016","1,498.92","1,515.29","1,515.29","1,497.44","0","-1.08"
"Apr 04, 2016","1,515.29","1,525.24","1,526.23","1,513.43","0","-0.65"
"Apr 01, 2016","1,525.24","1,518.86","1,526.41","1,502.84","0","0.42"
"Mar 31, 2016","1,518.86","1,515.12","1,521.51","1,514.34","0","0.25"
"Mar 30, 2016","1,515.12","1,510.60","1,521.76","1,510.60","0","0.30"
"Mar 29, 2016","1,510.60","1,494.03","1,511.11","1,487.69","0","1.11"
"Mar 28, 2016","1,494.03","1,489.93","1,497.56","1,487.11","0","0.28"
"Mar 24, 2016","1,489.89","1,491.08","1,491.08","1,477.99","0","-0.08"
"Mar 23, 2016","1,491.08","1,506.70","1,506.70","1,491.06","0","-1.04"
"Mar 22, 2016","1,506.70","1,505.73","1,510.41","1,496.06","0","0.06"
"Mar 21, 2016","1,505.73","1,506.22","1,507.82","1,500.16","0","-0.03"
"Mar 18, 2016","1,506.22","1,498.94","1,509.77","1,498.94","0","0.49"
"Mar 17, 2016","1,498.94","1,487.27","1,503.15","1,483.69","0","0.78"
"Mar 16, 2016","1,487.27","1,473.47","1,489.39","1,468.88","0","0.94"
"Mar 15, 2016","1,473.47","1,484.73","1,484.73","1,468.33","0","-0.76"
"Mar 14, 2016","1,484.73","1,488.72","1,488.72","1,478.87","0","-0.27"
"Mar 11, 2016","1,488.72","1,458.00","1,489.01","1,458.00","0","2.11"
"Mar 10, 2016","1,458.00","1,456.99","1,468.60","1,443.23","0","0.07"
"Mar 09, 2016","1,456.99","1,449.25","1,459.13","1,448.29","0","0.53"
"Mar 08, 2016","1,449.25","1,474.08","1,474.08","1,448.13","0","-1.68"
"Mar 07, 2016","1,474.08","1,468.34","1,477.79","1,461.54","0","0.39"
"Mar 04, 2016","1,468.34","1,464.89","1,476.14","1,459.47","0","0.24"
"Mar 03, 2016","1,464.89","1,452.14","1,465.13","1,448.26","0","0.88"
"Mar 02, 2016","1,452.14","1,441.88","1,452.33","1,435.17","0","0.71"
"Mar 01, 2016","1,441.88","1,409.10","1,441.89","1,409.10","0","2.33"
"Feb 29, 2016","1,409.10","1,419.64","1,426.28","1,409.01","0","-0.74"
"Feb 26, 2016","1,419.64","1,414.71","1,425.74","1,414.71","0","0.35"
"Feb 25, 2016","1,414.71","1,398.64","1,414.71","1,395.50","0","1.15"
"Feb 24, 2016","1,398.64","1,390.15","1,400.30","1,369.00","0","0.61"
"Feb 23, 2016","1,390.15","1,406.42","1,406.42","1,388.52","0","-1.16"
"Feb 22, 2016","1,406.42","1,382.68","1,407.23","1,382.68","0","1.72"
"Feb 19, 2016","1,382.68","1,382.06","1,383.17","1,367.61","0","0.04"
"Feb 18, 2016","1,382.06","1,387.13","1,388.52","1,376.84","0","-0.37"
"Feb 17, 2016","1,387.13","1,362.33","1,390.13","1,362.33","0","1.82"
"Feb 16, 2016","1,362.33","1,332.60","1,362.59","1,332.60","0","2.23"
"Feb 12, 2016","1,332.60","1,303.02","1,332.80","1,303.02","0","2.27"
"Feb 11, 2016","1,303.02","1,322.91","1,322.91","1,289.77","0","-1.50"
"Feb 10, 2016","1,322.91","1,317.24","1,342.25","1,317.24","0","0.43"
"Feb 09, 2016","1,317.24","1,319.56","1,329.26","1,304.64","0","-0.18"
"Feb 08, 2016","1,319.56","1,353.39","1,353.39","1,302.09","0","-2.50"
"Feb 05, 2016","1,353.39","1,383.55","1,383.55","1,350.48","0","-2.18"
"Feb 04, 2016","1,383.55","1,375.66","1,393.60","1,373.82","0","0.57"
"Feb 03, 2016","1,375.66","1,364.59","1,378.86","1,344.78","0","0.81"
"Feb 02, 2016","1,364.59","1,397.44","1,397.44","1,360.17","0","-2.35"
"Feb 01, 2016","1,397.44","1,394.36","1,402.96","1,380.57","0","0.22"
"Jan 29, 2016","1,394.36","1,356.09","1,394.36","1,356.09","0","2.82"
"Jan 28, 2016","1,356.09","1,359.98","1,370.94","1,347.59","0","-0.29"
"Jan 27, 2016","1,359.98","1,374.87","1,385.59","1,352.64","0","-1.08"
"Jan 26, 2016","1,374.87","1,350.12","1,375.90","1,350.12","0","1.83"
"Jan 25, 2016","1,350.12","1,375.90","1,375.90","1,348.67","0","-1.87"
"Jan 22, 2016","1,375.90","1,347.03","1,380.36","1,347.03","0","2.14"
"Jan 21, 2016","1,347.03","1,341.09","1,363.78","1,333.96","0","0.44"
"Jan 20, 2016","1,341.09","1,351.50","1,353.05","1,298.93","0","-0.77"
"Jan 19, 2016","1,351.50","1,360.60","1,373.08","1,339.49","0","-0.67"
"Jan 15, 2016","1,360.60","1,385.64","1,385.64","1,339.36","0","-1.81"
"Jan 14, 2016","1,385.64","1,371.28","1,393.78","1,354.77","0","1.05"
"Jan 13, 2016","1,371.28","1,410.05","1,417.87","1,368.06","0","-2.75"
"Jan 12, 2016","1,410.05","1,403.82","1,421.94","1,391.30","0","0.44"
"Jan 11, 2016","1,403.82","1,410.90","1,419.80","1,390.31","0","-0.50"
"Jan 08, 2016","1,410.90","1,429.23","1,440.00","1,409.00","0","-1.28"
"Jan 07, 2016","1,429.23","1,462.25","1,462.25","1,426.11","0","-2.26"
"Jan 06, 2016","1,462.25","1,490.25","1,490.25","1,453.75","0","-1.88"
"Jan 05, 2016","1,490.25","1,488.07","1,493.45","1,482.60","0","0.15"
"Jan 04, 2016","1,488.07","1,507.66","1,507.66","1,471.92","0","-1.30"
"Dec 31, 2015","1,507.66","1,517.80","1,520.68","1,507.54","0","-0.67"
"Dec 30, 2015","1,517.80","1,529.87","1,529.87","1,517.69","0","-0.79"
"Dec 29, 2015","1,529.87","1,516.91","1,531.32","1,516.91","0","0.85"
"Dec 28, 2015","1,516.91","1,520.48","1,520.48","1,504.95","0","-0.23"
"Dec 24, 2015","1,520.48","1,521.76","1,525.05","1,517.50","0","-0.08"
"Dec 23, 2015","1,521.76","1,498.90","1,521.89","1,498.90","0","1.53"
"Dec 22, 2015","1,498.90","1,485.92","1,502.35","1,484.04","0","0.87"
"Dec 21, 2015","1,485.92","1,475.56","1,488.92","1,475.56","0","0.70"
"Dec 18, 2015","1,475.56","1,495.57","1,495.57","1,475.35","0","-1.34"
"Dec 17, 2015","1,495.57","1,519.71","1,521.71","1,495.55","0","-1.59"
"Dec 16, 2015","1,519.71","1,497.67","1,521.92","1,497.67","0","1.47"
"Dec 15, 2015","1,497.67","1,480.01","1,502.67","1,480.01","0","1.19"
"Dec 14, 2015","1,480.01","1,483.73","1,490.51","1,465.77","0","-0.25"
"Dec 11, 2015","1,483.73","1,513.53","1,513.53","1,480.65","0","-1.97"
"Dec 10, 2015","1,513.53","1,511.09","1,523.26","1,509.20","0","0.16"
"Dec 09, 2015","1,511.09","1,525.43","1,537.21","1,504.85","0","-0.94"
"Dec 08, 2015","1,525.43","1,533.92","1,533.92","1,516.82","0","-0.55"
"Dec 07, 2015","1,533.92","1,547.64","1,547.64","1,527.50","0","-0.89"
"Dec 04, 2015","1,547.64","1,523.01","1,548.99","1,523.01","0","1.62"
"Dec 03, 2015","1,523.01","1,546.35","1,550.62","1,516.48","0","-1.51"
"Dec 02, 2015","1,546.35","1,565.15","1,565.15","1,544.50","0","-1.20"
"Dec 01, 2015","1,565.15","1,551.07","1,565.51","1,551.07","0","0.91"
"Nov 30, 2015","1,551.07","1,555.92","1,558.56","1,549.52","0","-0.31"
"Nov 27, 2015","1,555.92","1,554.30","1,557.10","1,549.40","0","0.10"
"Nov 26, 2015","1,554.30","1,554.30","1,554.30","1,554.30","0","0.00"
"Nov 25, 2015","1,554.30","1,550.47","1,556.29","1,548.06","0","0.25"
"Nov 24, 2015","1,550.47","1,545.66","1,553.56","1,534.78","0","0.31"
"Nov 23, 2015","1,545.66","1,542.27","1,551.62","1,541.76","0","0.22"
"Nov 20, 2015","1,542.27","1,538.47","1,547.80","1,538.47","0","0.25"
"Nov 19, 2015","1,538.47","1,539.40","1,542.19","1,535.18","0","-0.06"
"Nov 18, 2015","1,539.38","1,515.70","1,540.11","1,515.70","0","1.56"
"Nov 17, 2015","1,515.70","1,517.76","1,528.84","1,512.41","0","-0.14"
"Nov 16, 2015","1,517.76","1,497.62","1,517.77","1,494.71","0","1.34"
"Nov 13, 2015","1,497.62","1,514.05","1,514.05","1,496.25","0","-1.09"
"Nov 12, 2015","1,514.05","1,539.46","1,539.46","1,514.02","0","-1.65"
"Nov 11, 2015","1,539.46","1,548.14","1,551.53","1,538.19","0","-0.56"
"Nov 10, 2015","1,548.14","1,542.96","1,548.24","1,536.92","0","0.34"
"Nov 09, 2015","1,542.96","1,558.03","1,558.03","1,533.46","0","-0.97"
"Nov 06, 2015","1,558.03","1,560.02","1,562.58","1,547.34","0","-0.13"
"Nov 05, 2015","1,560.02","1,562.98","1,563.85","1,549.48","0","-0.19"
"Nov 04, 2015","1,562.98","1,567.02","1,570.94","1,558.54","0","-0.26"
"Nov 03, 2015","1,567.02","1,563.20","1,572.60","1,563.19","0","-0.05"
"Nov 02, 2015","1,567.78","1,549.25","1,569.70","1,549.25","0","1.20"
"Oct 30, 2015","1,549.25","1,549.13","1,557.07","1,545.04","0","0.01"
"Oct 29, 2015","1,549.13","1,554.44","1,554.44","1,544.34","0","-0.34"
"Oct 28, 2015","1,554.44","1,532.77","1,554.46","1,531.05","0","1.41"
"Oct 27, 2015","1,532.77","1,541.38","1,541.38","1,525.30","0","-0.56"
"Oct 26, 2015","1,541.38","1,544.17","1,544.17","1,536.21","0","-0.18"
"Oct 23, 2015","1,544.17","1,539.11","1,545.90","1,535.17","0","0.33"
"Oct 22, 2015","1,539.11","1,521.19","1,543.64","1,521.19","0","1.18"
"Oct 21, 2015","1,521.19","1,535.75","1,541.63","1,520.00","0","-0.95"
"Oct 20, 2015","1,535.75","1,534.86","1,542.79","1,532.00","0","0.06"
"Oct 19, 2015","1,534.86","1,535.49","1,537.65","1,527.08","0","-0.04"
"Oct 16, 2015","1,535.49","1,534.47","1,537.03","1,526.55","0","0.07"
"Oct 15, 2015","1,534.47","1,515.53","1,534.56","1,512.77","0","1.25"
"Oct 14, 2015","1,515.53","1,521.81","1,528.98","1,513.03","0","-0.41"
"Oct 13, 2015","1,521.81","1,535.94","1,540.11","1,520.51","0","-0.92"
"Oct 12, 2015","1,535.94","1,536.39","1,537.43","1,530.26","0","-0.03"
"Oct 09, 2015","1,536.39","1,535.50","1,539.22","1,530.92","0","0.06"
"Oct 08, 2015","1,535.50","1,519.40","1,538.43","1,514.03","0","1.06"
"Oct 07, 2015","1,519.40","1,503.31","1,520.74","1,501.34","0","1.07"
"Oct 06, 2015","1,503.31","1,512.74","1,514.54","1,496.72","0","-0.62"
"Oct 05, 2015","1,512.74","1,486.99","1,513.88","1,486.99","0","1.73"
"Oct 02, 2015","1,486.99","1,463.99","1,486.99","1,442.92","0","1.57"
"Oct 01, 2015","1,463.99","1,432.85","1,468.21","1,432.85","0","0.08"
"Sep 30, 2015","1,462.79","1,432.85","1,463.68","1,432.85","0","2.09"
"Sep 29, 2015","1,432.85","1,434.84","1,446.68","1,424.99","0","-0.14"
"Sep 28, 2015","1,434.84","1,480.82","1,480.82","1,432.07","0","-3.11"
"Sep 25, 2015","1,480.82","1,481.81","1,494.93","1,472.57","0","-0.07"
"Sep 24, 2015","1,481.81","1,488.48","1,488.48","1,464.58","0","-0.45"
"Sep 23, 2015","1,488.48","1,493.95","1,498.91","1,484.97","0","-0.37"
"Sep 22, 2015","1,493.95","1,518.98","1,518.98","1,484.89","0","-1.65"
"Sep 21, 2015","1,518.98","1,515.64","1,534.28","1,513.64","0","0.22"
"Sep 18, 2015","1,515.64","1,540.10","1,540.10","1,512.38","0","-1.59"
"Sep 17, 2015","1,540.10","1,541.35","1,561.86","1,536.69","0","-0.08"
"Sep 16, 2015","1,541.35","1,525.84","1,542.62","1,525.44","0","1.02"
"Sep 15, 2015","1,525.84","1,508.26","1,528.43","1,508.26","0","1.17"
"Sep 14, 2015","1,508.26","1,514.51","1,514.96","1,505.36","0","-0.41"
"Sep 11, 2015","1,514.51","1,509.09","1,514.51","1,497.54","0","0.36"
"Sep 10, 2015","1,509.09","1,504.48","1,519.78","1,500.01","0","0.31"
"Sep 09, 2015","1,504.48","1,523.94","1,537.97","1,502.08","0","-1.28"
"Sep 08, 2015","1,523.94","1,486.58","1,524.78","1,486.58","0","2.51"
"Sep 04, 2015","1,486.58","1,507.85","1,507.85","1,480.23","0","-1.41"
"Sep 03, 2015","1,507.85","1,501.85","1,523.84","1,501.85","0","0.40"
"Sep 02, 2015","1,501.85","1,477.54","1,501.85","1,477.54","0","1.65"
"Sep 01, 2015","1,477.54","1,520.70","1,520.70","1,470.06","0","-2.84"
"Aug 31, 2015","1,520.70","1,532.89","1,534.17","1,517.86","0","-0.80"
"Aug 28, 2015","1,532.89","1,527.70","1,536.01","1,521.89","0","0.34"
"Aug 27, 2015","1,527.70","1,489.67","1,531.80","1,489.67","0","2.55"
"Aug 26, 2015","1,489.67","1,444.33","1,491.28","1,444.33","0","3.14"
"Aug 25, 2015","1,444.33","1,460.75","1,495.70","1,444.29","0","-1.12"
"Aug 24, 2015","1,460.75","1,521.17","1,521.17","1,452.98","0","-3.97"
"Aug 21, 2015","1,521.17","1,562.51","1,562.51","1,521.17","0","-2.65"
"Aug 20, 2015","1,562.51","1,598.92","1,598.92","1,562.38","0","-2.28"
"Aug 19, 2015","1,598.92","1,611.82","1,611.82","1,590.90","0","-0.80"
"Aug 18, 2015","1,611.82","1,615.26","1,616.58","1,609.67","0","-0.21"
"Aug 17, 2015","1,615.26","1,604.41","1,615.32","1,595.16","0","0.68"
"Aug 14, 2015","1,604.41","1,596.85","1,605.23","1,595.02","0","0.47"
"Aug 13, 2015","1,596.85","1,597.44","1,602.74","1,592.66","0","-0.04"
"Aug 12, 2015","1,597.44","1,595.05","1,599.77","1,572.00","0","0.15"
"Aug 11, 2015","1,595.05","1,608.79","1,608.79","1,589.08","0","-0.85"
"Aug 10, 2015","1,608.79","1,585.77","1,609.48","1,585.77","0","1.45"
"Aug 07, 2015","1,585.77","1,587.79","1,588.18","1,578.70","0","-0.13"
"Aug 06, 2015","1,587.79","1,602.58","1,602.58","1,579.89","0","-0.92"
"Aug 05, 2015","1,602.58","1,597.19","1,613.47","1,597.19","0","0.34"
"Aug 04, 2015","1,597.19","1,598.47","1,604.68","1,593.46","0","-0.08"
"Aug 03, 2015","1,598.47","1,604.99","1,605.40","1,591.43","0","-0.41"
"Jul 31, 2015","1,604.99","1,602.00","1,612.00","1,602.00","0","0.19"
"Jul 30, 2015","1,602.00","1,598.89","1,602.90","1,589.11","0","0.19"
"Jul 29, 2015","1,598.89","1,584.28","1,600.05","1,582.24","0","0.92"
"Jul 28, 2015","1,584.28","1,565.23","1,586.50","1,564.37","0","1.22"
"Jul 27, 2015","1,565.23","1,578.72","1,578.72","1,562.90","0","-0.85"
"Jul 24, 2015","1,578.72","1,592.82","1,594.18","1,575.28","0","-0.89"
"Jul 23, 2015","1,592.82","1,598.76","1,606.16","1,590.68","0","-0.37"
"Jul 22, 2015","1,598.76","1,596.01","1,600.36","1,592.23","0","0.17"
"Jul 21, 2015","1,596.01","1,603.80","1,606.71","1,593.89","0","-0.49"
"Jul 20, 2015","1,603.80","1,606.47","1,607.91","1,602.16","0","-0.17"
"Jul 17, 2015","1,606.47","1,614.80","1,614.80","1,602.77","0","-0.52"
"Jul 16, 2015","1,614.80","1,606.82","1,615.24","1,606.82","0","0.50"
"Jul 15, 2015","1,606.82","1,614.52","1,614.83","1,603.95","0","-0.48"
"Jul 14, 2015","1,614.52","1,607.71","1,616.43","1,606.58","0","0.42"
"Jul 13, 2015","1,607.71","1,591.22","1,608.66","1,591.22","0","1.04"
"Jul 10, 2015","1,591.22","1,573.06","1,593.62","1,573.06","0","1.15"
"Jul 09, 2015","1,573.06","1,568.65","1,589.30","1,568.65","0","0.28"
"Jul 08, 2015","1,568.65","1,598.59","1,598.59","1,568.01","0","-1.87"
"Jul 07, 2015","1,598.59","1,587.72","1,599.47","1,568.41","0","0.68"
"Jul 06, 2015","1,587.72","1,594.88","1,596.35","1,580.16","0","-0.45"
"Jul 02, 2015","1,594.88","1,595.03","1,600.27","1,589.35","0","-0.01"
"Jul 01, 2015","1,595.03","1,586.13","1,598.68","1,586.13","0","0.56"
"Jun 30, 2015","1,586.13","1,579.92","1,594.47","1,579.92","0","0.39"
"Jun 29, 2015","1,579.92","1,615.41","1,615.41","1,579.29","0","-2.20"
"Jun 26, 2015","1,615.41","1,615.82","1,619.83","1,609.99","0","-0.03"
"Jun 25, 2015","1,615.82","1,620.99","1,624.07","1,614.48","0","-0.32"
"Jun 24, 2015","1,620.99","1,635.55","1,635.55","1,620.60","0","-0.89"
"Jun 23, 2015","1,635.55","1,636.95","1,640.37","1,632.65","0","-0.09"
"Jun 22, 2015","1,636.95","1,629.26","1,639.39","1,629.26","0","0.47"
"Jun 19, 2015","1,629.26","1,633.25","1,634.20","1,628.95","0","-0.24"
"Jun 18, 2015","1,633.25","1,616.48","1,637.54","1,616.48","0","1.04"
"Jun 17, 2015","1,616.48","1,611.52","1,619.95","1,607.26","0","0.31"
"Jun 16, 2015","1,611.52","1,602.48","1,612.10","1,601.18","0","0.56"
"Jun 15, 2015","1,602.48","1,611.55","1,611.55","1,595.09","0","-0.56"
"Jun 12, 2015","1,611.55","1,619.95","1,619.95","1,609.97","0","-0.52"
"Jun 11, 2015","1,619.95","1,614.86","1,622.04","1,614.86","0","0.32"
"Jun 10, 2015","1,614.86","1,598.36","1,616.41","1,598.36","0","1.03"
"Jun 09, 2015","1,598.36","1,600.34","1,603.67","1,593.41","0","-0.12"
"Jun 08, 2015","1,600.34","1,611.66","1,612.97","1,600.18","0","-0.70"
"Jun 05, 2015","1,611.66","1,608.57","1,613.42","1,600.55","0","0.19"
"Jun 04, 2015","1,608.57","1,624.20","1,624.20","1,607.02","0","-0.96"
"Jun 03, 2015","1,624.20","1,620.31","1,628.15","1,619.47","0","0.24"
"Jun 02, 2015","1,620.31","1,620.37","1,625.67","1,613.33","0","-0.00"
"Jun 01, 2015","1,620.37","1,617.43","1,624.52","1,611.92","0","0.18"
"May 29, 2015","1,617.43","1,627.89","1,628.11","1,617.18","0","-0.64"
"May 28, 2015","1,627.89","1,631.62","1,631.62","1,623.30","0","-0.23"
"May 27, 2015","1,631.62","1,619.36","1,633.12","1,619.36","0","0.76"
"May 26, 2015","1,619.36","1,636.68","1,636.68","1,616.22","0","-1.06"
"May 22, 2015","1,636.68","1,639.46","1,639.90","1,635.23","0","-0.17"
"May 21, 2015","1,639.46","1,635.72","1,641.42","1,634.44","0","0.23"
"May 20, 2015","1,635.72","1,635.53","1,642.03","1,632.66","0","0.01"
"May 19, 2015","1,635.53","1,638.89","1,639.63","1,632.52","0","-0.21"
"May 18, 2015","1,638.89","1,629.78","1,639.74","1,627.37","0","0.56"
"May 15, 2015","1,629.78","1,627.56","1,629.78","1,623.40","0","0.14"
"May 14, 2015","1,627.56","1,613.22","1,627.68","1,613.22","0","0.89"
"May 13, 2015","1,613.22","1,614.99","1,622.91","1,611.40","0","-0.11"
"May 12, 2015","1,614.99","1,619.47","1,619.47","1,604.92","0","-0.28"
"May 11, 2015","1,619.47","1,623.78","1,626.51","1,618.80","0","-0.27"
"May 08, 2015","1,623.78","1,607.30","1,627.83","1,607.30","0","1.03"
"May 07, 2015","1,607.30","1,601.50","1,610.77","1,598.18","0","0.36"
"May 06, 2015","1,601.50","1,604.98","1,612.76","1,594.46","0","-0.22"
"May 05, 2015","1,604.98","1,626.18","1,627.43","1,603.82","0","-1.30"
"May 04, 2015","1,626.18","1,621.41","1,629.67","1,621.41","0","0.29"
"May 01, 2015","1,621.41","1,602.91","1,622.08","1,602.91","0","1.15"
"Apr 30, 2015","1,602.91","1,615.46","1,615.46","1,596.63","0","-0.78"
"Apr 29, 2015","1,615.46","1,621.40","1,621.40","1,608.57","0","-0.37"
"Apr 28, 2015","1,621.40","1,621.93","1,622.10","1,607.53","0","-0.03"
"Apr 27, 2015","1,621.93","1,632.83","1,638.15","1,620.46","0","-0.67"
"Apr 24, 2015","1,632.83","1,637.08","1,637.28","1,630.83","0","-0.26"
"Apr 23, 2015","1,637.08","1,631.50","1,641.84","1,628.71","0","0.34"
"Apr 22, 2015","1,631.50","1,627.60","1,631.93","1,620.59","0","0.24"
"Apr 21, 2015","1,627.60","1,626.65","1,633.90","1,625.62","0","0.06"
"Apr 20, 2015","1,626.65","1,616.20","1,629.03","1,616.20","0","0.65"
"Apr 17, 2015","1,616.20","1,633.07","1,633.07","1,610.50","0","-1.03"
"Apr 16, 2015","1,633.07","1,636.20","1,637.31","1,628.21","0","-0.19"
"Apr 15, 2015","1,636.20","1,627.17","1,640.10","1,627.17","0","0.55"
"Apr 14, 2015","1,627.17","1,625.94","1,628.61","1,617.78","0","0.08"
"Apr 13, 2015","1,625.94","1,633.51","1,635.99","1,625.86","0","-0.46"
"Apr 10, 2015","1,633.51","1,630.59","1,633.93","1,629.32","0","0.18"
"Apr 09, 2015","1,630.59","1,626.04","1,631.32","1,619.39","0","0.28"
"Apr 08, 2015","1,626.04","1,616.71","1,627.36","1,615.85","0","0.58"
"Apr 07, 2015","1,616.71","1,622.96","1,627.61","1,616.65","0","-0.39"
"Apr 06, 2015","1,622.96","1,612.62","1,626.72","1,605.13","0","0.64"
"Apr 02, 2015","1,612.62","1,603.72","1,615.78","1,602.58","0","0.55"
"Apr 01, 2015","1,603.72","1,610.50","1,610.50","1,594.93","0","-0.42"
"Mar 31, 2015","1,610.50","1,619.97","1,620.38","1,608.94","0","-0.58"
"Mar 30, 2015","1,619.97","1,600.57","1,621.60","1,600.57","0","1.21"
"Mar 27, 2015","1,600.57","1,589.77","1,601.39","1,588.87","0","0.68"
"Mar 26, 2015","1,589.77","1,592.51","1,595.86","1,580.48","0","-0.17"
"Mar 25, 2015","1,592.51","1,617.48","1,620.66","1,592.51","0","-1.54"
"Mar 24, 2015","1,617.48","1,625.65","1,626.53","1,617.33","0","-0.50"
"Mar 23, 2015","1,625.65","1,629.50","1,633.73","1,625.65","0","-0.24"
"Mar 20, 2015","1,629.50","1,615.01","1,631.12","1,615.01","0","0.90"
"Mar 19, 2015","1,615.01","1,619.64","1,619.64","1,609.61","0","-0.29"
"Mar 18, 2015","1,619.64","1,600.59","1,625.61","1,593.21","0","1.19"
"Mar 17, 2015","1,600.59","1,602.63","1,602.80","1,592.56","0","-0.13"
"Mar 16, 2015","1,602.63","1,582.23","1,602.63","1,582.23","0","1.29"
"Mar 13, 2015","1,582.23","1,591.89","1,591.89","1,572.38","0","-0.61"
"Mar 12, 2015","1,591.89","1,570.93","1,592.33","1,570.93","0","1.33"
"Mar 11, 2015","1,570.93","1,567.97","1,574.48","1,567.04","0","0.19"
"Mar 10, 2015","1,567.97","1,590.34","1,590.34","1,567.97","0","-1.41"
"Mar 09, 2015","1,590.34","1,586.11","1,592.49","1,586.11","0","0.27"
"Mar 06, 2015","1,586.11","1,608.86","1,608.86","1,583.24","0","-1.41"
"Mar 05, 2015","1,608.86","1,602.26","1,610.02","1,602.26","0","0.41"
"Mar 04, 2015","1,602.26","1,611.49","1,611.49","1,595.64","0","-0.57"
"Mar 03, 2015","1,611.49","1,618.41","1,618.41","1,604.60","0","-0.43"
"Mar 02, 2015","1,618.41","1,607.03","1,618.49","1,607.03","0","0.71"
"Feb 27, 2015","1,607.03","1,609.95","1,613.51","1,606.48","0","-0.18"
"Feb 26, 2015","1,609.95","1,616.07","1,617.04","1,605.42","0","-0.38"
"Feb 25, 2015","1,616.07","1,613.11","1,619.77","1,612.53","0","0.18"
"Feb 24, 2015","1,613.11","1,612.00","1,614.83","1,608.30","0","0.07"
"Feb 23, 2015","1,612.00","1,612.86","1,612.86","1,606.87","0","-0.05"
"Feb 20, 2015","1,612.86","1,602.04","1,612.86","1,593.38","0","0.68"
"Feb 19, 2015","1,602.04","1,602.47","1,605.97","1,596.79","0","-0.03"
"Feb 18, 2015","1,602.47","1,597.36","1,602.47","1,593.28","0","0.32"
"Feb 17, 2015","1,597.36","1,595.33","1,599.34","1,589.80","0","0.13"
"Feb 13, 2015","1,595.33","1,587.36","1,595.33","1,586.78","0","0.50"
"Feb 12, 2015","1,587.36","1,570.83","1,587.42","1,570.83","0","1.05"
"Feb 11, 2015","1,570.83","1,572.11","1,574.77","1,563.70","0","-0.08"
"Feb 10, 2015","1,572.11","1,554.89","1,573.47","1,554.64","0","1.11"
"Feb 09, 2015","1,554.89","1,562.03","1,562.03","1,552.07","0","-0.46"
"Feb 06, 2015","1,562.03","1,569.46","1,573.69","1,557.83","0","-0.47"
"Feb 05, 2015","1,569.46","1,550.51","1,569.88","1,550.51","0","1.22"
"Feb 04, 2015","1,550.51","1,557.75","1,559.14","1,547.08","0","-0.46"
"Feb 03, 2015","1,557.75","1,533.26","1,557.89","1,533.26","0","1.60"
"Feb 02, 2015","1,533.26","1,518.02","1,533.94","1,503.88","0","1.00"
"Jan 30, 2015","1,518.02","1,539.20","1,539.20","1,516.84","0","-1.38"
"Jan 29, 2015","1,539.20","1,526.99","1,541.30","1,518.15","0","0.80"
"Jan 28, 2015","1,526.99","1,546.59","1,554.12","1,525.69","0","-1.27"
"Jan 27, 2015","1,546.59","1,557.24","1,557.24","1,536.01","0","-0.68"
"Jan 26, 2015","1,557.24","1,546.70","1,557.38","1,540.79","0","0.68"
"Jan 23, 2015","1,546.70","1,552.37","1,553.33","1,545.86","0","-0.37"
"Jan 22, 2015","1,552.37","1,531.22","1,553.51","1,525.62","0","1.38"
"Jan 21, 2015","1,531.22","1,520.45","1,534.01","1,514.32","0","0.71"
"Jan 20, 2015","1,520.45","1,522.14","1,528.08","1,508.54","0","-0.11"
"Jan 16, 2015","1,522.14","1,500.81","1,522.70","1,497.66","0","1.42"
"Jan 15, 2015","1,500.81","1,516.87","1,524.46","1,500.05","0","-1.06"
"Jan 14, 2015","1,516.87","1,524.60","1,524.60","1,499.34","0","-0.51"
"Jan 13, 2015","1,524.60","1,527.28","1,548.93","1,511.42","0","-0.18"
"Jan 12, 2015","1,527.28","1,540.99","1,541.30","1,522.83","0","-0.89"
"Jan 09, 2015","1,540.99","1,552.14","1,553.36","1,534.87","0","-0.72"
"Jan 08, 2015","1,552.14","1,524.67","1,552.42","1,524.67","0","1.80"
"Jan 07, 2015","1,524.67","1,505.62","1,525.09","1,505.62","0","1.27"
"Jan 06, 2015","1,505.62","1,521.70","1,525.89","1,496.27","0","-1.06"
"Jan 05, 2015","1,521.70","1,550.03","1,550.03","1,518.35","0","-1.83"
"Jan 02, 2015","1,550.03","1,549.12","1,557.92","1,538.82","0","0.06"
"Dec 31, 2014","1,549.12","1,562.88","1,568.51","1,548.56","0","-0.88"
"Dec 30, 2014","1,562.88","1,571.85","1,571.85","1,562.85","0","-0.57"
"Dec 29, 2014","1,571.85","1,568.50","1,574.06","1,566.53","0","0.21"
"Dec 26, 2014","1,568.50","1,564.18","1,571.96","1,564.18","0","0.28"
"Dec 24, 2014","1,564.18","1,563.33","1,567.67","1,563.02","0","0.05"
"Dec 23, 2014","1,563.33","1,557.54","1,565.97","1,557.54","0","0.37"
