"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 15, 2016","1,440.80","1,437.22","1,441.97","1,433.08","0","0.25"
"Apr 14, 2016","1,437.22","1,440.37","1,441.26","1,433.93","0","-0.22"
"Apr 13, 2016","1,440.37","1,414.17","1,440.37","1,414.17","0","1.85"
"Apr 12, 2016","1,414.17","1,399.94","1,416.54","1,397.11","0","1.02"
"Apr 11, 2016","1,399.94","1,402.95","1,418.49","1,399.93","0","-0.21"
"Apr 08, 2016","1,402.95","1,395.21","1,412.64","1,395.21","0","0.55"
"Apr 07, 2016","1,395.21","1,413.37","1,413.37","1,389.11","0","-1.28"
"Apr 06, 2016","1,413.37","1,398.20","1,413.66","1,396.24","0","1.08"
"Apr 05, 2016","1,398.20","1,413.31","1,413.31","1,397.17","0","-1.06"
"Apr 04, 2016","1,413.25","1,425.28","1,426.36","1,412.53","0","-0.84"
"Apr 01, 2016","1,425.28","1,421.72","1,425.92","1,405.61","0","0.25"
"Mar 31, 2016","1,421.72","1,417.46","1,425.38","1,416.33","0","0.30"
"Mar 30, 2016","1,417.46","1,416.43","1,426.31","1,414.37","0","0.07"
"Mar 29, 2016","1,416.43","1,387.57","1,416.63","1,380.68","0","2.08"
"Mar 28, 2016","1,387.57","1,386.02","1,391.53","1,379.18","0","0.11"
"Mar 24, 2016","1,385.99","1,382.61","1,385.99","1,368.83","0","0.24"
"Mar 23, 2016","1,382.61","1,406.61","1,406.61","1,382.61","0","-1.71"
"Mar 22, 2016","1,406.61","1,406.73","1,410.54","1,396.42","0","-0.01"
"Mar 21, 2016","1,406.73","1,408.06","1,411.61","1,402.26","0","-0.09"
"Mar 18, 2016","1,408.06","1,398.90","1,411.24","1,398.90","0","0.65"
"Mar 17, 2016","1,398.90","1,379.87","1,402.82","1,375.63","0","1.38"
"Mar 16, 2016","1,379.87","1,366.44","1,381.54","1,362.86","0","0.98"
"Mar 15, 2016","1,366.44","1,382.81","1,382.81","1,363.93","0","-1.18"
"Mar 14, 2016","1,382.81","1,387.28","1,387.28","1,376.82","0","-0.32"
"Mar 11, 2016","1,387.28","1,359.43","1,387.83","1,359.43","0","2.05"
"Mar 10, 2016","1,359.43","1,365.84","1,374.00","1,346.67","0","-0.47"
"Mar 09, 2016","1,365.84","1,359.40","1,368.00","1,357.86","0","0.47"
"Mar 08, 2016","1,359.40","1,390.26","1,390.26","1,358.36","0","-2.22"
"Mar 07, 2016","1,390.26","1,379.23","1,391.68","1,373.31","0","0.80"
"Mar 04, 2016","1,379.23","1,370.69","1,386.46","1,368.59","0","0.62"
"Mar 03, 2016","1,370.69","1,355.50","1,370.75","1,353.53","0","1.12"
"Mar 02, 2016","1,355.50","1,341.34","1,355.60","1,338.19","0","1.06"
"Mar 01, 2016","1,341.34","1,314.78","1,341.34","1,314.78","0","2.02"
"Feb 29, 2016","1,314.78","1,318.24","1,328.01","1,314.58","0","-0.26"
"Feb 26, 2016","1,318.24","1,310.26","1,322.07","1,310.26","0","0.61"
"Feb 25, 2016","1,310.26","1,297.08","1,310.26","1,295.67","0","1.02"
"Feb 24, 2016","1,297.08","1,286.19","1,298.78","1,266.49","0","0.85"
"Feb 23, 2016","1,286.19","1,297.92","1,298.29","1,285.89","0","-0.90"
"Feb 22, 2016","1,297.92","1,280.16","1,300.82","1,280.16","0","1.39"
"Feb 19, 2016","1,280.16","1,277.74","1,280.43","1,265.65","0","0.19"
"Feb 18, 2016","1,277.74","1,283.29","1,286.47","1,273.93","0","-0.43"
"Feb 17, 2016","1,283.29","1,261.08","1,288.44","1,261.08","0","1.76"
"Feb 16, 2016","1,261.08","1,232.42","1,261.62","1,232.42","0","2.33"
"Feb 12, 2016","1,232.42","1,210.18","1,233.53","1,210.18","0","1.84"
"Feb 11, 2016","1,210.18","1,225.60","1,225.60","1,198.56","0","-1.26"
"Feb 10, 2016","1,225.60","1,224.55","1,247.71","1,224.55","0","0.09"
"Feb 09, 2016","1,224.55","1,231.33","1,237.99","1,215.30","0","-0.55"
"Feb 08, 2016","1,231.33","1,257.77","1,257.77","1,214.78","0","-2.10"
"Feb 05, 2016","1,257.76","1,290.51","1,290.51","1,257.35","0","-2.54"
"Feb 04, 2016","1,290.51","1,281.54","1,301.24","1,279.32","0","0.70"
"Feb 03, 2016","1,281.54","1,274.74","1,284.43","1,252.27","0","0.53"
"Feb 02, 2016","1,274.74","1,304.33","1,304.33","1,270.77","0","-2.27"
"Feb 01, 2016","1,304.33","1,304.81","1,310.08","1,289.41","0","-0.04"
"Jan 29, 2016","1,304.81","1,265.30","1,304.81","1,265.30","0","3.12"
"Jan 28, 2016","1,265.29","1,266.55","1,281.48","1,261.08","0","-0.10"
"Jan 27, 2016","1,266.55","1,282.05","1,288.84","1,260.89","0","-1.21"
"Jan 26, 2016","1,282.05","1,254.06","1,282.41","1,254.06","0","2.23"
"Jan 25, 2016","1,254.06","1,282.31","1,282.31","1,252.56","0","-2.20"
"Jan 22, 2016","1,282.31","1,251.78","1,284.69","1,251.78","0","2.44"
"Jan 21, 2016","1,251.78","1,250.88","1,271.97","1,244.27","0","0.07"
"Jan 20, 2016","1,250.88","1,253.17","1,263.11","1,204.45","0","-0.18"
"Jan 19, 2016","1,253.17","1,266.41","1,278.29","1,242.38","0","-1.05"
"Jan 15, 2016","1,266.41","1,288.20","1,288.20","1,240.52","0","-1.69"
"Jan 14, 2016","1,288.20","1,272.24","1,296.81","1,257.57","0","1.25"
"Jan 13, 2016","1,272.24","1,311.72","1,319.34","1,266.90","0","-3.01"
"Jan 12, 2016","1,311.72","1,308.28","1,325.26","1,292.29","0","0.26"
"Jan 11, 2016","1,308.28","1,314.73","1,322.50","1,296.18","0","-0.49"
"Jan 08, 2016","1,314.73","1,333.78","1,343.75","1,313.30","0","-1.43"
"Jan 07, 2016","1,333.78","1,370.09","1,370.09","1,332.75","0","-2.65"
"Jan 06, 2016","1,370.09","1,391.36","1,391.36","1,362.85","0","-1.53"
"Jan 05, 2016","1,391.36","1,389.92","1,395.21","1,385.17","0","0.10"
"Jan 04, 2016","1,389.92","1,413.82","1,413.82","1,377.01","0","-1.69"
"Dec 31, 2015","1,413.82","1,426.85","1,427.17","1,413.65","0","-0.91"
"Dec 30, 2015","1,426.85","1,439.01","1,439.01","1,426.41","0","-0.85"
"Dec 29, 2015","1,439.01","1,425.72","1,439.52","1,425.72","0","0.93"
"Dec 28, 2015","1,425.72","1,432.56","1,432.56","1,414.45","0","-0.48"
"Dec 24, 2015","1,432.56","1,430.81","1,437.80","1,427.90","0","0.12"
"Dec 23, 2015","1,430.81","1,410.55","1,430.82","1,410.55","0","1.44"
"Dec 22, 2015","1,410.55","1,398.50","1,413.21","1,395.22","0","0.86"
"Dec 21, 2015","1,398.50","1,390.36","1,401.74","1,389.84","0","0.59"
"Dec 18, 2015","1,390.36","1,408.80","1,408.80","1,390.00","0","-1.31"
"Dec 17, 2015","1,408.80","1,426.20","1,429.98","1,408.80","0","-1.21"
"Dec 16, 2015","1,426.10","1,406.61","1,428.30","1,406.61","0","1.39"
"Dec 15, 2015","1,406.61","1,388.58","1,409.39","1,388.58","0","1.30"
"Dec 14, 2015","1,388.58","1,397.66","1,402.42","1,379.07","0","-0.65"
"Dec 11, 2015","1,397.66","1,425.28","1,425.28","1,394.44","0","-1.94"
"Dec 10, 2015","1,425.26","1,421.32","1,432.47","1,419.51","0","0.28"
"Dec 09, 2015","1,421.32","1,435.53","1,446.02","1,416.65","0","-0.99"
"Dec 08, 2015","1,435.53","1,444.01","1,444.01","1,426.37","0","-0.59"
"Dec 07, 2015","1,444.01","1,463.92","1,463.92","1,439.84","0","-1.36"
"Dec 04, 2015","1,463.92","1,448.03","1,464.76","1,448.03","0","1.10"
"Dec 03, 2015","1,448.03","1,472.07","1,476.93","1,442.91","0","-1.63"
"Dec 02, 2015","1,472.07","1,488.35","1,488.55","1,470.76","0","-1.09"
"Dec 01, 2015","1,488.35","1,478.71","1,488.69","1,478.71","0","0.65"
"Nov 30, 2015","1,478.71","1,484.73","1,487.74","1,477.19","0","-0.41"
"Nov 27, 2015","1,484.73","1,481.06","1,486.25","1,477.52","0","0.25"
"Nov 26, 2015","1,481.06","1,481.06","1,481.06","1,481.06","0","0.00"
"Nov 25, 2015","1,481.06","1,473.16","1,482.29","1,472.47","0","0.54"
"Nov 24, 2015","1,473.16","1,464.77","1,475.10","1,454.71","0","0.57"
"Nov 23, 2015","1,464.77","1,459.44","1,469.87","1,458.67","0","0.37"
"Nov 20, 2015","1,459.44","1,451.51","1,463.62","1,451.51","0","0.55"
"Nov 19, 2015","1,451.51","1,455.53","1,456.67","1,448.66","0","-0.28"
"Nov 18, 2015","1,455.53","1,432.63","1,456.02","1,432.63","0","1.60"
"Nov 17, 2015","1,432.63","1,436.37","1,447.33","1,431.08","0","-0.26"
"Nov 16, 2015","1,436.37","1,422.04","1,436.45","1,417.12","0","1.01"
"Nov 13, 2015","1,422.04","1,433.44","1,435.64","1,419.70","0","-0.80"
"Nov 12, 2015","1,433.44","1,462.41","1,462.41","1,433.24","0","-1.98"
"Nov 11, 2015","1,462.41","1,472.98","1,475.23","1,462.41","0","-0.72"
"Nov 10, 2015","1,472.98","1,469.45","1,473.07","1,460.96","0","0.24"
"Nov 09, 2015","1,469.45","1,485.16","1,485.16","1,461.55","0","-1.06"
"Nov 06, 2015","1,485.16","1,481.40","1,485.21","1,468.61","0","0.25"
"Nov 05, 2015","1,481.40","1,480.24","1,482.97","1,469.11","0","0.08"
"Nov 04, 2015","1,480.24","1,483.62","1,487.94","1,474.92","0","-0.23"
"Nov 03, 2015","1,483.62","1,479.62","1,489.86","1,479.62","0","0.22"
"Nov 02, 2015","1,480.32","1,454.36","1,481.83","1,454.36","0","1.78"
"Oct 30, 2015","1,454.36","1,456.77","1,461.90","1,452.59","0","-0.17"
"Oct 29, 2015","1,456.77","1,467.02","1,467.02","1,453.30","0","-0.70"
"Oct 28, 2015","1,467.02","1,434.12","1,467.03","1,434.09","0","2.29"
"Oct 27, 2015","1,434.12","1,448.37","1,448.37","1,426.83","0","-0.98"
"Oct 26, 2015","1,448.37","1,454.35","1,454.35","1,445.28","0","-0.41"
"Oct 23, 2015","1,454.35","1,443.71","1,454.84","1,443.09","0","0.74"
"Oct 22, 2015","1,443.71","1,433.82","1,449.53","1,433.82","0","0.69"
"Oct 21, 2015","1,433.82","1,453.40","1,457.75","1,433.14","0","-1.35"
"Oct 20, 2015","1,453.40","1,453.56","1,461.45","1,449.71","0","-0.01"
"Oct 19, 2015","1,453.56","1,451.71","1,457.78","1,444.69","0","0.13"
"Oct 16, 2015","1,451.71","1,452.35","1,454.80","1,441.92","0","-0.04"
"Oct 15, 2015","1,452.35","1,429.12","1,452.36","1,425.21","0","1.63"
"Oct 14, 2015","1,429.12","1,440.15","1,446.56","1,427.60","0","-0.77"
"Oct 13, 2015","1,440.15","1,457.74","1,462.99","1,439.92","0","-1.21"
"Oct 12, 2015","1,457.74","1,460.08","1,461.23","1,453.48","0","-0.16"
"Oct 09, 2015","1,460.08","1,456.78","1,463.07","1,454.71","0","0.23"
"Oct 08, 2015","1,456.78","1,442.45","1,459.45","1,438.46","0","0.99"
"Oct 07, 2015","1,442.45","1,422.37","1,442.48","1,422.37","0","1.41"
"Oct 06, 2015","1,422.37","1,428.18","1,431.79","1,415.41","0","-0.41"
"Oct 05, 2015","1,428.18","1,397.30","1,429.11","1,397.30","0","2.21"
"Oct 02, 2015","1,397.30","1,375.57","1,397.30","1,355.96","0","1.58"
"Oct 01, 2015","1,375.57","1,356.60","1,384.53","1,356.60","0","-0.11"
"Sep 30, 2015","1,377.03","1,356.60","1,378.14","1,356.60","0","1.51"
"Sep 29, 2015","1,356.60","1,362.43","1,371.76","1,350.26","0","-0.43"
"Sep 28, 2015","1,362.43","1,403.45","1,403.45","1,358.73","0","-2.92"
"Sep 25, 2015","1,403.45","1,412.90","1,423.80","1,397.70","0","-0.67"
"Sep 24, 2015","1,412.90","1,419.31","1,419.31","1,397.77","0","-0.45"
"Sep 23, 2015","1,419.31","1,423.89","1,430.11","1,416.11","0","-0.32"
"Sep 22, 2015","1,423.89","1,445.73","1,445.73","1,416.64","0","-1.51"
"Sep 21, 2015","1,445.73","1,444.97","1,463.92","1,442.93","0","0.05"
"Sep 18, 2015","1,444.97","1,467.48","1,467.48","1,441.91","0","-1.53"
"Sep 17, 2015","1,467.48","1,464.34","1,485.56","1,462.12","0","0.21"
"Sep 16, 2015","1,464.34","1,451.22","1,465.47","1,450.80","0","0.90"
"Sep 15, 2015","1,451.22","1,435.14","1,452.82","1,435.14","0","1.12"
"Sep 14, 2015","1,435.14","1,440.58","1,441.69","1,433.23","0","-0.38"
"Sep 11, 2015","1,440.58","1,434.34","1,440.65","1,423.38","0","0.44"
"Sep 10, 2015","1,434.34","1,431.11","1,443.73","1,428.96","0","0.23"
"Sep 09, 2015","1,431.11","1,447.20","1,458.77","1,429.62","0","-1.11"
"Sep 08, 2015","1,447.20","1,414.43","1,448.10","1,414.43","0","2.32"
"Sep 04, 2015","1,414.43","1,429.43","1,429.43","1,408.68","0","-1.05"
"Sep 03, 2015","1,429.43","1,425.70","1,442.98","1,425.70","0","0.26"
"Sep 02, 2015","1,425.70","1,405.43","1,425.71","1,405.05","0","1.44"
"Sep 01, 2015","1,405.43","1,444.79","1,444.79","1,400.09","0","-2.72"
"Aug 31, 2015","1,444.79","1,452.17","1,454.54","1,441.15","0","-0.51"
"Aug 28, 2015","1,452.17","1,442.79","1,453.74","1,437.70","0","0.65"
"Aug 27, 2015","1,442.79","1,410.77","1,447.64","1,410.77","0","2.27"
"Aug 26, 2015","1,410.77","1,376.33","1,412.41","1,375.33","0","2.50"
"Aug 25, 2015","1,376.33","1,388.24","1,414.51","1,376.03","0","-0.86"
"Aug 24, 2015","1,388.24","1,443.59","1,443.59","1,382.52","0","-3.83"
"Aug 21, 2015","1,443.59","1,472.15","1,472.15","1,443.59","0","-1.94"
"Aug 20, 2015","1,472.15","1,508.20","1,508.20","1,471.98","0","-2.39"
"Aug 19, 2015","1,508.20","1,523.55","1,523.55","1,500.52","0","-1.01"
"Aug 18, 2015","1,523.55","1,533.01","1,533.01","1,522.42","0","-0.62"
"Aug 17, 2015","1,533.01","1,519.15","1,533.01","1,511.23","0","0.91"
"Aug 14, 2015","1,519.15","1,509.73","1,519.49","1,505.70","0","0.62"
"Aug 13, 2015","1,509.73","1,512.70","1,516.58","1,505.86","0","-0.20"
"Aug 12, 2015","1,512.70","1,514.85","1,514.96","1,488.84","0","-0.14"
"Aug 11, 2015","1,514.85","1,528.22","1,528.22","1,508.89","0","-0.87"
"Aug 10, 2015","1,528.22","1,507.92","1,528.83","1,507.92","0","1.35"
"Aug 07, 2015","1,507.92","1,514.62","1,514.62","1,500.51","0","-0.44"
"Aug 06, 2015","1,514.62","1,530.60","1,531.73","1,504.11","0","-1.04"
"Aug 05, 2015","1,530.60","1,526.65","1,544.75","1,526.65","0","0.26"
"Aug 04, 2015","1,526.64","1,529.22","1,536.20","1,523.74","0","-0.17"
"Aug 03, 2015","1,529.22","1,536.37","1,536.63","1,521.37","0","-0.47"
"Jul 31, 2015","1,536.37","1,530.31","1,543.60","1,530.31","0","0.40"
"Jul 30, 2015","1,530.31","1,527.92","1,531.41","1,518.48","0","0.16"
"Jul 29, 2015","1,527.92","1,514.19","1,530.06","1,511.62","0","0.91"
"Jul 28, 2015","1,514.19","1,498.90","1,516.15","1,493.34","0","1.02"
"Jul 27, 2015","1,498.90","1,512.81","1,512.81","1,496.92","0","-0.92"
"Jul 24, 2015","1,512.81","1,530.51","1,531.84","1,511.40","0","-1.16"
"Jul 23, 2015","1,530.51","1,542.82","1,548.08","1,528.59","0","-0.80"
"Jul 22, 2015","1,542.82","1,539.97","1,544.69","1,534.68","0","0.18"
"Jul 21, 2015","1,539.98","1,548.04","1,552.69","1,538.29","0","-0.52"
"Jul 20, 2015","1,548.04","1,552.78","1,554.54","1,545.71","0","-0.31"
"Jul 17, 2015","1,552.78","1,561.74","1,562.63","1,549.28","0","-0.57"
"Jul 16, 2015","1,561.74","1,553.20","1,563.43","1,553.20","0","0.55"
"Jul 15, 2015","1,553.20","1,562.86","1,563.98","1,550.90","0","-0.62"
"Jul 14, 2015","1,562.86","1,554.94","1,564.27","1,553.99","0","0.51"
"Jul 13, 2015","1,554.94","1,540.72","1,556.06","1,540.72","0","0.92"
"Jul 10, 2015","1,540.72","1,522.78","1,541.74","1,522.78","0","1.18"
"Jul 09, 2015","1,522.78","1,518.68","1,536.04","1,518.68","0","0.27"
"Jul 08, 2015","1,518.68","1,542.49","1,542.49","1,516.18","0","-1.54"
"Jul 07, 2015","1,542.49","1,537.01","1,543.41","1,515.13","0","0.36"
"Jul 06, 2015","1,537.01","1,541.38","1,545.30","1,527.29","0","-0.28"
"Jul 02, 2015","1,541.38","1,546.87","1,550.98","1,536.84","0","-0.35"
"Jul 01, 2015","1,546.87","1,541.75","1,554.34","1,540.72","0","0.33"
"Jun 30, 2015","1,541.75","1,535.78","1,547.57","1,535.78","0","0.39"
"Jun 29, 2015","1,535.82","1,572.49","1,572.49","1,535.44","0","-2.33"
"Jun 26, 2015","1,572.49","1,574.59","1,577.36","1,565.70","0","-0.13"
"Jun 25, 2015","1,574.59","1,578.20","1,581.61","1,570.35","0","-0.23"
"Jun 24, 2015","1,578.20","1,593.88","1,593.88","1,577.74","0","-0.98"
"Jun 23, 2015","1,593.87","1,591.02","1,594.09","1,588.86","0","0.18"
"Jun 22, 2015","1,591.02","1,584.04","1,593.38","1,584.04","0","0.44"
"Jun 19, 2015","1,584.04","1,585.71","1,587.43","1,582.78","0","-0.11"
"Jun 18, 2015","1,585.71","1,569.96","1,589.77","1,569.96","0","1.00"
"Jun 17, 2015","1,569.96","1,570.08","1,575.95","1,565.06","0","-0.01"
"Jun 16, 2015","1,570.08","1,560.23","1,571.93","1,558.05","0","0.63"
"Jun 15, 2015","1,560.23","1,566.85","1,566.85","1,546.96","0","-0.42"
"Jun 12, 2015","1,566.85","1,573.18","1,573.18","1,564.69","0","-0.40"
"Jun 11, 2015","1,573.18","1,568.82","1,574.88","1,568.82","0","0.28"
"Jun 10, 2015","1,568.82","1,550.02","1,572.10","1,550.02","0","1.21"
"Jun 09, 2015","1,550.02","1,554.21","1,555.86","1,542.55","0","-0.27"
"Jun 08, 2015","1,554.21","1,564.48","1,565.13","1,553.57","0","-0.66"
"Jun 05, 2015","1,564.48","1,557.12","1,565.20","1,546.51","0","0.47"
"Jun 04, 2015","1,557.12","1,572.39","1,572.39","1,554.90","0","-0.97"
"Jun 03, 2015","1,572.39","1,562.97","1,575.73","1,562.97","0","0.60"
"Jun 02, 2015","1,562.97","1,561.09","1,569.09","1,553.88","0","0.12"
"Jun 01, 2015","1,561.09","1,558.16","1,566.20","1,550.68","0","0.19"
"May 29, 2015","1,558.16","1,566.89","1,566.89","1,552.96","0","-0.56"
"May 28, 2015","1,566.87","1,568.92","1,568.92","1,559.29","0","-0.13"
"May 27, 2015","1,568.92","1,553.95","1,569.98","1,553.02","0","0.96"
"May 26, 2015","1,553.95","1,570.29","1,570.29","1,550.09","0","-1.04"
"May 22, 2015","1,570.30","1,573.41","1,574.94","1,566.54","0","-0.20"
"May 21, 2015","1,573.41","1,572.88","1,576.88","1,569.53","0","0.03"
"May 20, 2015","1,572.88","1,571.46","1,577.12","1,567.49","0","0.09"
"May 19, 2015","1,571.46","1,574.28","1,575.03","1,568.25","0","-0.18"
"May 18, 2015","1,574.28","1,560.96","1,575.02","1,557.14","0","0.85"
"May 15, 2015","1,560.96","1,560.11","1,561.03","1,554.58","0","0.05"
"May 14, 2015","1,560.11","1,545.43","1,560.25","1,545.43","0","0.95"
"May 13, 2015","1,545.43","1,544.82","1,551.96","1,542.07","0","0.04"
"May 12, 2015","1,544.82","1,547.38","1,548.30","1,529.31","0","-0.17"
"May 11, 2015","1,547.38","1,547.53","1,555.33","1,546.11","0","-0.01"
"May 08, 2015","1,547.53","1,533.37","1,552.86","1,533.37","0","0.92"
"May 07, 2015","1,533.37","1,526.92","1,536.64","1,521.42","0","0.42"
"May 06, 2015","1,526.92","1,525.80","1,534.07","1,518.42","0","0.07"
"May 05, 2015","1,525.80","1,547.52","1,549.12","1,522.69","0","-1.40"
"May 04, 2015","1,547.52","1,540.73","1,553.36","1,540.73","0","0.44"
"May 01, 2015","1,540.73","1,529.26","1,541.75","1,529.26","0","0.75"
"Apr 30, 2015","1,529.26","1,554.57","1,554.57","1,524.65","0","-1.63"
"Apr 29, 2015","1,554.57","1,565.65","1,565.65","1,551.33","0","-0.71"
"Apr 28, 2015","1,565.65","1,559.56","1,566.13","1,548.00","0","0.39"
"Apr 27, 2015","1,559.56","1,574.26","1,582.31","1,557.79","0","-0.93"
"Apr 24, 2015","1,574.26","1,578.36","1,580.34","1,572.82","0","-0.26"
"Apr 23, 2015","1,578.36","1,570.25","1,581.50","1,568.58","0","0.52"
"Apr 22, 2015","1,570.25","1,567.37","1,570.87","1,559.30","0","0.18"
"Apr 21, 2015","1,567.37","1,567.60","1,574.72","1,565.73","0","-0.01"
"Apr 20, 2015","1,567.60","1,555.04","1,570.00","1,555.04","0","0.81"
"Apr 17, 2015","1,555.04","1,576.68","1,576.68","1,550.48","0","-1.37"
"Apr 16, 2015","1,576.68","1,579.25","1,580.29","1,572.96","0","-0.16"
"Apr 15, 2015","1,579.25","1,568.94","1,583.76","1,568.94","0","0.66"
"Apr 14, 2015","1,568.94","1,568.31","1,571.11","1,559.49","0","0.04"
"Apr 13, 2015","1,568.31","1,570.70","1,575.78","1,567.92","0","-0.15"
"Apr 10, 2015","1,570.70","1,564.64","1,572.29","1,564.64","0","0.39"
"Apr 09, 2015","1,564.64","1,567.81","1,570.63","1,554.05","0","-0.20"
"Apr 08, 2015","1,567.81","1,558.95","1,569.49","1,558.95","0","0.57"
"Apr 07, 2015","1,558.95","1,568.78","1,570.63","1,558.79","0","-0.63"
"Apr 06, 2015","1,568.78","1,558.92","1,570.37","1,552.31","0","0.63"
"Apr 02, 2015","1,558.92","1,553.03","1,564.18","1,552.60","0","0.38"
"Apr 01, 2015","1,553.03","1,556.51","1,556.51","1,541.14","0","-0.22"
"Mar 31, 2015","1,556.51","1,562.26","1,562.26","1,552.14","0","-0.37"
"Mar 30, 2015","1,562.26","1,541.16","1,563.61","1,541.16","0","1.37"
"Mar 27, 2015","1,541.16","1,532.58","1,541.72","1,529.46","0","0.56"
"Mar 26, 2015","1,532.58","1,536.15","1,539.02","1,525.51","0","-0.23"
"Mar 25, 2015","1,536.15","1,566.03","1,569.01","1,535.93","0","-1.91"
"Mar 24, 2015","1,566.03","1,570.66","1,571.54","1,565.02","0","-0.29"
"Mar 23, 2015","1,570.66","1,573.36","1,575.61","1,570.60","0","-0.17"
"Mar 20, 2015","1,573.36","1,558.42","1,574.47","1,558.42","0","0.96"
"Mar 19, 2015","1,558.42","1,559.78","1,559.78","1,553.76","0","-0.09"
"Mar 18, 2015","1,559.78","1,544.13","1,564.78","1,537.42","0","1.01"
"Mar 17, 2015","1,544.13","1,541.58","1,545.39","1,535.62","0","0.17"
"Mar 16, 2015","1,541.58","1,528.72","1,541.69","1,528.72","0","0.84"
"Mar 13, 2015","1,528.72","1,536.31","1,536.31","1,516.77","0","-0.49"
"Mar 12, 2015","1,536.31","1,515.59","1,536.78","1,515.59","0","1.37"
"Mar 11, 2015","1,515.60","1,506.52","1,516.64","1,504.16","0","0.60"
"Mar 10, 2015","1,506.54","1,525.07","1,525.07","1,505.44","0","-1.22"
"Mar 09, 2015","1,525.07","1,520.06","1,527.50","1,520.06","0","0.33"
"Mar 06, 2015","1,520.06","1,540.20","1,540.20","1,518.08","0","-1.31"
"Mar 05, 2015","1,540.20","1,538.27","1,542.85","1,535.04","0","0.13"
"Mar 04, 2015","1,538.27","1,544.75","1,544.75","1,530.45","0","-0.42"
"Mar 03, 2015","1,544.75","1,552.27","1,552.27","1,539.28","0","-0.48"
"Mar 02, 2015","1,552.27","1,541.16","1,552.54","1,540.65","0","0.72"
"Feb 27, 2015","1,541.16","1,546.95","1,547.17","1,541.02","0","-0.37"
"Feb 26, 2015","1,546.95","1,546.81","1,548.69","1,542.05","0","0.01"
"Feb 25, 2015","1,546.80","1,545.60","1,549.72","1,542.79","0","0.08"
"Feb 24, 2015","1,545.60","1,544.03","1,547.61","1,541.12","0","0.10"
"Feb 23, 2015","1,544.03","1,544.88","1,544.88","1,535.59","0","-0.06"
"Feb 20, 2015","1,544.88","1,536.44","1,544.88","1,526.38","0","0.55"
"Feb 19, 2015","1,536.44","1,537.62","1,539.18","1,530.60","0","-0.08"
"Feb 18, 2015","1,537.62","1,532.55","1,537.62","1,528.35","0","0.33"
"Feb 17, 2015","1,532.55","1,530.97","1,534.73","1,526.56","0","0.10"
"Feb 13, 2015","1,530.97","1,522.86","1,531.30","1,521.46","0","0.53"
"Feb 12, 2015","1,522.86","1,504.82","1,522.91","1,504.82","0","1.20"
"Feb 11, 2015","1,504.82","1,506.11","1,508.18","1,497.69","0","-0.09"
"Feb 10, 2015","1,506.14","1,496.40","1,507.87","1,490.98","0","0.65"
"Feb 09, 2015","1,496.40","1,505.75","1,507.93","1,494.90","0","-0.62"
"Feb 06, 2015","1,505.75","1,511.24","1,515.01","1,501.45","0","-0.36"
"Feb 05, 2015","1,511.24","1,491.78","1,512.07","1,491.78","0","1.30"
"Feb 04, 2015","1,491.78","1,498.43","1,498.98","1,489.30","0","-0.44"
"Feb 03, 2015","1,498.43","1,471.45","1,498.59","1,471.45","0","1.83"
"Feb 02, 2015","1,471.45","1,457.87","1,471.68","1,443.29","0","0.93"
"Jan 30, 2015","1,457.88","1,480.54","1,480.54","1,457.21","0","-1.53"
"Jan 29, 2015","1,480.54","1,466.53","1,480.54","1,458.87","0","0.96"
"Jan 28, 2015","1,466.53","1,487.21","1,494.82","1,463.96","0","-1.39"
"Jan 27, 2015","1,487.21","1,495.14","1,495.14","1,476.46","0","-0.53"
"Jan 26, 2015","1,495.14","1,480.27","1,495.14","1,472.81","0","1.00"
"Jan 23, 2015","1,480.27","1,483.33","1,486.99","1,478.57","0","-0.21"
"Jan 22, 2015","1,483.33","1,456.80","1,483.33","1,452.66","0","1.82"
"Jan 21, 2015","1,456.80","1,453.62","1,462.88","1,447.54","0","0.22"
"Jan 20, 2015","1,453.60","1,460.75","1,464.24","1,443.26","0","-0.49"
"Jan 16, 2015","1,460.75","1,438.07","1,461.61","1,435.15","0","1.58"
"Jan 15, 2015","1,438.07","1,459.98","1,465.87","1,437.61","0","-1.50"
"Jan 14, 2015","1,459.98","1,464.99","1,464.99","1,444.05","0","-0.34"
"Jan 13, 2015","1,464.99","1,466.04","1,488.72","1,450.85","0","-0.07"
"Jan 12, 2015","1,466.01","1,473.40","1,475.21","1,457.36","0","-0.50"
"Jan 09, 2015","1,473.40","1,485.33","1,485.91","1,469.81","0","-0.80"
"Jan 08, 2015","1,485.33","1,461.74","1,485.49","1,461.74","0","1.61"
"Jan 07, 2015","1,461.74","1,444.11","1,461.80","1,444.11","0","1.22"
"Jan 06, 2015","1,444.11","1,462.59","1,465.47","1,434.64","0","-1.26"
"Jan 05, 2015","1,462.59","1,486.83","1,486.83","1,458.29","0","-1.62"
"Jan 02, 2015","1,486.66","1,490.71","1,499.49","1,475.56","0","-0.27"
"Dec 31, 2014","1,490.71","1,503.17","1,510.56","1,490.63","0","-0.83"
"Dec 30, 2014","1,503.17","1,510.27","1,510.27","1,503.11","0","-0.47"
"Dec 29, 2014","1,510.27","1,504.23","1,513.24","1,503.09","0","0.40"
"Dec 26, 2014","1,504.23","1,496.63","1,507.58","1,496.63","0","0.51"
